id_contrato,text,label_text,label
CO1.PCCNTR.6978727,Prestar los servicios para la atención a la primera infancia en los Hogares Comunitarios de Bienestar HCB y Hogares Comunitarios de Bienestar Agrupados; HCB Familia Mujer e Infancia - FAMI; de conformidad con el Manual Operativo de la Modalidad correspondiente; el Lineamiento Técnico para la Aten,SUFICIENTE,1
CO1.PCCNTR.8103992,PRESTAR SERVICIOS PROFESIONALES PARA EL DESARROLLO E IMPLEMENTACIÓN DE CAMPAÑAS ESTRATÉGICAS DE COMUNICACIÓN DE LA SECRETARIA DE EDUCACIÓN DEL DEPARTAMENTO DEL CAUCA; EN EL MARCO DEL PROYECTO: IMPLEMENTACIÓN DEL PLAN ESTRATÉGICO Y PEDAGÓGICO DE COMUNICACIONES ORIENTADO A LA COMUNIDAD EDUCATIVA DE LO,SUFICIENTE,1
CO1.PCCNTR.254901,ADQUISICIÓN DE HERRAMIENTAS ELÉCTRICAS; ELECTRÓNICAS Y ELEMENTOS DE FERRETERÍA PARA USO Y MANTENIMIENTO DE LAS INSTALACIONES DE LA POLICIA METROPOLITANA DE CÚCUTA Y DEMÁS UNIDADES POR LAS QUE LLEGARE A SER LEGALMENTE RESPONSABLE; SEGÚN CANTIDADES Y ESPECIFICACIONES TÉCNICAS DESCRITAS,SUFICIENTE,1
CO1.PCCNTR.7202624,Prestación de servicios como contratista independiente; sin vínculo laboral por su propia cuenta y riesgo para realizar la gestión de Profesional de apoyo y asesoría en DDHH y DIH a los ciudadanos en ejecución del Contrato Interadministrativo No 4600101088 DE 2024 celebrado entre el Distrito Espec,SUFICIENTE,1
CO1.PCCNTR.6508958,AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y OPERATIVOS CON EL FIN DE INSTALAR UN CENTRO OPERATIVO MUNICIPAL - COM PARA EL DESARROLLO DEL CENSO ECONÓMICO NACIONAL URBANO - CENU 2024; CON EL MUNICIPIO DE ARAUQUITA (ARAUCA).,SUFICIENTE,1
CO1.PCCNTR.9417036,SUMINISTRO DE ELEMENTOS DE ASEO Y CAFETERIA PARA LA ALCALDIA MUNICIPAL DE SALGAR ANTIOQUIA,SUFICIENTE,1
CO1.PCCNTR.8957789,Prestar servicios de apoyo a la gestión de carácter administrativo y operativo; de manera temporal; para atender y garantizar el desarrollo de los procesos de selección; ingreso y certificación académica en los aplicativos dispuestos para la gestión educativa del Centro para la Industria de la Comun,SUFICIENTE,1
CO1.PCCNTR.7489936,Prestar los servicios Profesionales en la Secretaria de Desarrollo Territorial y Participación Ciudadana; en el proyecto denominado: Fortalecimiento De La Gobernanza Territorial En Participación Ciudadana En Santiago De Cali BP26005396,REQUIERE_REVISION,0
CO1.PCCNTR.7936179,SUMINISTRO DE PRENDAS PARA LA DOTACIÓN DEL PERSONAL DE LA PERSONERÍA MUNICIPAL DE SARAVENA,SUFICIENTE,1
CO1.PCCNTR.6220506,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA APOYAR LAS ACTIVIDADES JURÍDICAS QUE ADELANTA LA DIRECCIÓN DE GESTION CONTRACTUAL EN LA ESTRUCTURACIÓN; DESARROLLO Y FINALIZACION DE LOS PROCESOS CONTRACTUALES,SUFICIENTE,1
CO1.PCCNTR.299314,ARRENDAMIENTO DE LAS INSTALACIONES DEL LAVADERO DE LA ESTACION DE SERVICIO FARO DEL SUR DEL COMANDO GUARDACOSTAS DEL AMAZONAS,SUFICIENTE,1
CO1.PCCNTR.4122751,PRESTACION DE SERVICIOS PROFESIONALES ESPECIALIZADOS DE APOYO A LA GESTION COMO ABOGADO ESPECIALISTA EN DERECHO AMBIENTAL; TERRITORIAL Y URBANISTICO PARA APOYAR A LA OFICINA DE PLANEACION EN LA REVISION JURIDICA DE EXPEDIENTES Y EN LA PROYECCION DE RESPUESTAS A LOS DIFERENTES REQUERIMIENTOS ASIGNADO,SUFICIENTE,1
CO1.PCCNTR.5454924,APOYO SOLIDARIO A LA JUNTA D ACCION COMUNAL DEL BARRIO ALTO DE LOS LIRIOS DE LA LOCALDIAD 3. TURISTICA PERLA DEL CARIBE PARA EJECUCION DEL PROYECTO CONSTRUCCION DE OBRAS MENORES EN LOS BARRIOS Y VEREDAS DEL DISTRITO DE SANTA MARTA,SUFICIENTE,1
CO1.PCCNTR.887942,Apoyar al CONTRATISTA para la realización de actividades culturales; artísticas; y/o recreativas y deportivas en la ciudad de Bogotá a través de la realización del proyecto: CARNAVAL DE PATIO BONITO; en el marco del Plan de Desarrollo Bogotá Mejor para Todos; de conformidad con el proyecto pres,SUFICIENTE,1
CO1.PCCNTR.6956911,PRESTACIÓN DE SERVICIOS COMO PARQUERO; DENTRO DE LA EJECUCIÓN DE LAS ACTIVIDADES DESARROLLADAS EN EL MARCO DEL CONVENIO DE LIMPIEZA; MANTENIMIENTO Y EMBELLECIMIENTO DE PARQUES Y ZONAS VERDES UBICADAS EN EL ESPACIO PÚBLICO DEL MUNICIPIO DE BUCARAMANGA; SANTANDER 101,SUFICIENTE,1
CO1.PCCNTR.288653,Prestación de servicios técnicos para apoyar la gestión documental en el proceso de Adquisición de bienes y servicios y la elaboración y actualización de bases de datos de la Dirección Territorial Pacífico; en el área administrativa,SUFICIENTE,1
CO1.PCCNTR.7028888,Prestar los servicios de apoyo a la gestion en el area de talento humano; almacen y archivo; en cuanto a los procesos de aplicación delos instrumentos archivisticos y las tablas de retencion documental,SUFICIENTE,1
CO1.PCCNTR.793774,Prestar servicios Profesionales a la gestión administrativa y/o asistencial en el area de Rehabilitación dentro de los diferentes procesos y procedimientos de la SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E. de acuerdo al requerimiento institucional.,REQUIERE_REVISION,0
CO1.PCCNTR.6442722,PRESTACIÓN DE SERVICIOS COMO TÉCNICO AUXILIAR DE ENFERMERÍA EN EL ÁREA ASISTENCIAL; DENTRO DE LOS DIFERENTES PROCESOS Y PROCEDIMIENTOS DE LA EMPRESA SOCIAL DEL ESTADO REGIÓN DE SALUD SOACHA DE ACUERDO AL REQUERIMIENTO INSTITUCIONAL.,REQUIERE_REVISION,0
CO1.PCCNTR.3659168,CONTRATAR LOS SERVICIOS ESPECIALIZADOS DE INTERMEDIACIÓN DE SEGUROS Y ASESORÍA INTEGRAL PARA LA FORMULACIÓN; IMPLEMENTACIÓN; MANEJO; ADMINISTRACIÓN; SEGUIMIENTO Y CONTROL DEL PROGRAMA DE SEGUROS; DESTINADOS A PROTEGER LAS PERSONAS; BIENES E INTERESES PATRIMONIALES DEL FONDO DE DESARROLLO LOCAL DE SA,SUFICIENTE,1
CO1.PCCNTR.9431278,PRESTACION DE SERVICIOS DE APOYO A LA GESTION OPERATIVA DE LOS PLANES DE SALUD PUBLICA Y GESTION DEL RIESGO; EQUIPOS BASICOS EN SALUD (EBS) DE LA RESOLUCION 711 DE 2025 DE LA ESE HOSPITAL DEPARTAMENTAL SAN RAFAEL DE FUNDACION MAGDALENA,SUFICIENTE,1
CO1.PCCNTR.1810481,REALIZAR EL MANTENIMIENTO DE LA INFRAESTRUCTURA LADO AIRE Y LADO TIERRA DEL AEROPUERTO SANTIAGO QUIROZ DE ARAUCA,SUFICIENTE,1
CO1.PCCNTR.1702327,SUMINISTRO E INSTALACIÓN DE RED DE GASES MEDICINALES Y SISTEMA DE RENOVACIÓN DE AIRE PARA LA E.S.E. HOSPITAL UNIVERSITARIO DE SINCELEJO.,SUFICIENTE,1
CO1.PCCNTR.7010395,Aunar esfuerzos técnicos; administrativos; presupuestales y financieros con la Junta de Acción Comunal de Vereda El Retiro para el mejoramiento y/o adecuación de vivienda rural en el marco del programa obras con capital social en el municipio de La Peña del departamento de Cundinamarca,SUFICIENTE,1
CO1.PCCNTR.7073575,PRESTACIÓN DE SERVICIOS DE APOYO LOGÍSTICO PARA EL DESARROLLO DE COMPETENCIAS; FESTIVALES DEPORTIVOS Y RECREATIVOS EN EL MARCO DEL PROYECTO DE INVERSIÓN FORTALECIMIENTO AL DEPORTE CON PROCESOS DE ESCUELAS DE FORMACIÓN DEPORTIVA Y HÁBITOS DE ESTILOS DE VIDA SALUDABLE EN EL MUNICIPIO DE RESTREPO; META,SUFICIENTE,1
CO1.PCCNTR.6492383,PRESTACIÓN DE SERVICIOS PROFESIONALES DE APOYO Y ACOMPAÑAMIENTO EN LA ATENCIÓN PSICOSOCIAL PARA EL FORTALECIMIENTO DE COMPETENCIAS SOCIOEMOCIONALES Y DE SALUD MENTAL DE LOS NIÑOS; NIÑAS Y ADOLESCENTES DE LAS INSTITUCIONES EDUCATIVAS OFICIALES DEL MUNICIPIO DE FUNZA.,SUFICIENTE,1
CO1.PCCNTR.233307,PRESTAR SERVICIOS DE APOYO A LA GESTION ADMINISTRATIVA COMO CONDUCTOR EN LA GOBERNACION DE SANTANDER; DENRO DEL MARCO DEL PROYECTO DE FORTALECIMIENTO INSTITUCIONAL A TRAVES DE SERVICIOS DE ASESORIA PROFESIONAL; DE APOYO A LA GESTION Y ASISTENCIA TECNICA PARA EL DEPARTAMENTO DE SANTANDER,SUFICIENTE,1
CO1.PCCNTR.8589892,PRESTACION DEL SERVICIO DE TRANSPORTE TERRESTRE ESPECIAL AUTOMOTOR DE PASAJEROS CON CONDUCTOR PÚBLICOS DE VALLECAUCANA DE AGUAS SA ESP; PARA EL DESARROLLO DEL CONTRATO INTERADMINISTRATIVO No 1.220.19.18-16707; FIRMADO CON LA SECRETARIA DEPARTAMENTAL DE SALUD DEL VALLE DEL CAUCA.,SUFICIENTE,1
CO1.PCCNTR.3190584,Prestar servicios profesionales en la realización de actividades financieras y contables que le sean asignadas aplicando la normatividad vigente en materia contable; de los procesos que adelante la entidad.,SUFICIENTE,1
CO1.PCCNTR.6069955,Aunar esfuerzos técnicos; administrativos y económicos y en consecuencia entregar en calidad de préstamo el bien inmueble identificado Punto Vive Digital La Pradera en el municipio de Dosquebradas; con el fin de instalar un Centro Operativo Municipal - COM para el desarrollo del Censo Económico Naci,SUFICIENTE,1
CO1.PCCNTR.6877932,PRESTACIÓN DE SERVICIOS PROFESIONALES A LA SECRETARIA DE PLANEACION Y OBRAS PÚBLICAS MUNICIPAL EN EL ACOMPAÑAMIENTO DE LAS OBRAS PÚBLICAS (EDUCATIVA; VIVIENDA Y ENTRE OTRAS) COMO LA ELABORACIÓN DE PRESUPUESTO E INFORMES; ACOMPAÑAMIENTO DE VISITAS Y DEMÁS ACTIVIDADES REQUERIDAS POR LA UNIDAD ADMINIS,SUFICIENTE,1
CO1.PCCNTR.6441477,LA PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERIA QUE REQUIERE EL ÁREA DE FINANCIERA EN EL DISPENSARIO MÉDICO DE BUCARAMANGA.,REQUIERE_REVISION,0
CO1.PCCNTR.9270901,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA LA RECOPILACION DE INFORMACION Y DIGITALIZACION EN BASES DE DATOS DE LOS ASUNTOS RELACIONADOS CON LA GESTION INTEGRAL DE AGUA Y DEMAS ACTIVIDADES DE LA SECRETARIA DE MEDIO AMBIENTE; RECURSOS NATURALES Y SOSTENIBILIDAD DE NORTE DE SANTANDER,SUFICIENTE,1
CO1.PCCNTR.8026545,DMC62 Contratar la prestación de servicios de apoyo a la gestión; supervisión y seguimiento de los contratos de puertas automáticas del sistema troncal de Transmilenio y sus correspondientes contratos de interventoría; suscritos por la Entidad.,SUFICIENTE,1
CO1.PCCNTR.5292218,Adquirir a título de compraventa 26 licencias Microsoft 365 Apps para computadores de escritorio y portátiles de la Secretaría Municipal de Salud con la posibilidad de que cada licencia sea utilizada hasta en 5 dispositivos de propiedad de la SMS.,SUFICIENTE,1
CO1.PCCNTR.3338522,Prestación de servicios profesionales como pianista; para apoyar los procesos de formación musical de las Instituciones Educativas Distritales vinculadas a la estrategia Canta Bogotá Canta que le sean asignadas.,SUFICIENTE,1
CO1.PCCNTR.2752067,Las partes aunarán esfuerzos con el proposito de promover espacios de capacitación a cuidadores y asesoria en construcción de centros de vida sensorial dentro del ámbito de sus competencias en cumplimiento de sus Funciones Constitucionales y legales en las lineas de acción propuestas,SUFICIENTE,1
CO1.PCCNTR.8315248,AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS ENTRE EL MUNICIPIO DE CIUDAD BOLÍVAR Y LA JUNTA DE ACCIÓN COMUNAL VEREDA LA LINDA EL TRES PARA EL MEJORAMIENTO DEL CORREDOR VIAL TERCIARIO QUE CONDUCE A LA VEREDA LA LINDA; EN EL MUNICIPIO DE MUNICIPIO DE CIUDAD BOLÍVAR; ANTIOQUIA,SUFICIENTE,1
CO1.PCCNTR.7336009,43-003 Prestación de servicios profesionales al Grupo de Comunicaciones; estructurando y desarrollando conceptos creativos para productos audiovisuales; incluyendo la conceptualización; producción y posproducción. Es decir; apoyo en la generación de piezas documentales; crónicas y comerciales;,SUFICIENTE,1
CO1.PCCNTR.6640146,ATENCIÓN DE PUNTOS CRITICOS DE CORREDORES RURALES EN LOS RESGUARDOS QUE HACEN PARTE DEL CONSEJO REGIONAL INDÍGENA - CRIDEC - (ENMARCADO EN EL PROGRAMA COLOMBIA RURAL); EN EL DEPARTAMENTO DE CALDAS MUNICIPIO DE RIOSUCIO; DE LA COMUNIDAD INDIGENA: SAN LORENZO (LOTE 3),SUFICIENTE,1
CO1.PCCNTR.9737967,Prestar los Servicios profesionales en la Secretaria de Bienestar Social; dentro del proyecto denominado:Fortalecimiento a la atención integral de la población víctima del conflicto armado en la ciudad de Santiago de CaliBP26005436,REQUIERE_REVISION,0
CO1.PCCNTR.6809193,PRESTAR SERVICIOS PROFESIONALES PARA GARANTIZAR EL CUMPLIMIENTO DEL SISTEMA DISTRITAL DE PLANEACIÓN; EL FORTALECIMIENTO Y APOYO TÉCNICO A LAS INSTANCIAS DE PARTICIPACIÓN; ESPACIOS DE COORDINACIÓN INTERINSTITUCIONAL; ENTRE OTROS ESPACIOS QUE EXISTAN EN LA LOCALIDAD; QUE PROMUEVAN LA TERRITORIALIZACIÓ,SUFICIENTE,1
CO1.PCCNTR.3438050,PRESTACION DE SERVICIOS DE APOYO A LA GESTIÓN PARA GARANTIZAR EL FUNCIONAMIENTO DE LAS ESCUELAS DE FORMACIÓN COMO INSTRUCTOR DEL PROCESO TALLER DE MANUALIDADES DEL MUNICIPIO VILLA SAN DIEGO DE UBATÉ.,SUFICIENTE,1
CO1.PCCNTR.9588294,REALIZAR LA INTERVENTORÍA TÉCNICA; ADMINISTRATIVA; FINANCIERA; LEGAL Y SOCIO AMBIENTAL AL CONTRATO CUYO OBJETO ES: ELABORACIÓN DEL DICTAMEN PERICIAL Y/O ASESORÍA TÉCNICA EN CUMPLIMIENTO DE LA ORDEN JUDICIAL CONTENIDA EN EL AUTO DE FECHA 31 DE MARZO DE 2023; EMITIDO POR EL JUZGADO DOCE ADMINISTRATIV,SUFICIENTE,1
CO1.PCCNTR.7205753,CONTRATAR LOS SERVICIOS DE PROFESIONAL ESPECIALIZADO; COMO APOYO PARA GARANTIZAR UNA RESPUESTA OPORTUNA ANTE SITUACIONES DE EMERGENCIAS Y DESASTRES Y ACCIONES DE FORTALECIMIENTO DE LA RED DE URGENCIAS DEL DEPARTAMENTO DE ARAUCA.,SUFICIENTE,1
CO1.PCCNTR.3223858,Prestar servicios profesionales para apoyar a la UPRA en la orientación del desarrollo metodológico; operativo y analítico relacionado con la construcción; mantenimiento y actualización de estructuras de costos de producción agropecuarios; de acuerdo a los productos; zonas y lineamientos establecido,SUFICIENTE,1
CO1.PCCNTR.8410528,Prestación de servicios de apoyo a la gestión como monitor de la disciplina deportiva de balonmano para el fortalecimiento en los procesos de formación del municipio de Copacabana. Además; apoyar y acompañar a las diferentes actividades y/o eventos recreo-deportivos en que se solicite.,SUFICIENTE,1
CO1.PCCNTR.4119518,ARRENDAMIENTO DEL RESTAURANTE Y CAFETERÍA DE LA DIRECCIÓN DE INTELIGENCIA POLICIAL,SUFICIENTE,1
CO1.PCCNTR.1641844,ADQUISICIÓN DE EQUIPO Y UTENSILIOS PARA LA DOTACIÓN DEL RANCHO DE TROPA DEL GAORI,SUFICIENTE,1
CO1.PCCNTR.8236140,CONTRATO DE PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA APOYAR EN EL DESARROLLO DE ACTIVIDADES DE ENFERMERIA EN EL HOGAR DEL ANCIANO ARCESIO ARISTIZABAL GÓMEZ DEL MUNICIPIO DE LA TEBAIDA QUINDÍO,SUFICIENTE,1
CO1.PCCNTR.5632604,MANTENIMIENTO PREVENTIVO EQUIPO DE RAYOS X CONVENICONAL YDIGITALIZADOR DE IMAGENES DE LA ESE SAN ROQUE,SUFICIENTE,1
CO1.PCCNTR.5519121,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN EN TODAS LAS ACTIVIDADES DE TIPO OPERATIVO Y DE CONDUCCION; RELACIONADOS CON LA CONSTRUCCIÓN DE OBRA Y MANTENIMIENTO DE LA MALLA VIAL; APOYANDO LAS ACTIVIDADES EN LOS TALLERES DE LA SECRETARIA DE INFRAESTRUCTURA. EN EL MARCO DE LAS ACTIVIDADES DEL PROYEC,SUFICIENTE,1
CO1.PCCNTR.3230902,Prestar sus servicios como técnico de apoyo administrativo al Área de Gestión de Desarrollo Local en los procesos contractuales; de la Alcaldía local de Sumapaz,REQUIERE_REVISION,0
CO1.PCCNTR.4329801,Adquisición de repuestos para mantenimiento preventivo y correctivo de los equipos de lavandería,SUFICIENTE,1
CO1.PCCNTR.3661806,Compra de kit de hemodiálisis con el apoyo tecnológico requerido de conformidad al anexo técnico; garantizando el correcto funcionamiento de la Unidad Renal de la Subred Integrada de Servicios de Salud Sur Occidente E.S.E,SUFICIENTE,1
CO1.PCCNTR.9546100,REALIZAR EL MANTENIMIENTO Y MEJORAMIENTO DEL CERRAMIENTO Y ROCERIA DE LOS LOTES ADQUIRIDOS POR LA AEROCIVIL EN EL AEROPUERTO DE RIOHACHA.,SUFICIENTE,1
CO1.PCCNTR.8118939,Apoyar en la estructuración e implementación de los planes estadístico y de gestión; en el marco de la Estrategia de Gobierno y Monitoreo del Dato,SUFICIENTE,1
CO1.PCCNTR.3464001,PRESTAR SERVICIOS DE APOYO EN LA SECRETARIA DE SALUD Y AMBIENTE PARA EL FORTALECIMIENTO DE LAS ACCIONES DE TURISMO AMBIENTAL EN EL MUNICIPIO DE BUCARAMANGA,SUFICIENTE,1
CO1.PCCNTR.5976394,REALIZAR SOPORTE OPERATIVO EN LA PRESTACION DE LOS SERVICIOS EN LA ORIENTACION E INFORMACION PARA LA ATENCION INTEGRAL A LOS ADULTOS MAYORES EN ESTADO DE VULNERABILIDAD DEL CENTRO VIDA DE LA COMUNA II DEL MUNICIPIO DE YOPAL,SUFICIENTE,1
CO1.PCCNTR.796545,Prestar servicios de apoyo a la gestión al Instituto Distrital de las Artes-Idartes en actividades asociadas a la gestión territorial; en el proceso de seguimiento de la ejecución de los programas y proyectos asignados por parte de la línea estratégica Arte para la transformación social -ATS vigen,SUFICIENTE,1
CO1.PCCNTR.7560735,COMPRAVENTA DE HERRAMIENTAS; ELEMENTOS Y MAQUINARIA PARA EL DESARROLLO DE LAS PRÁCTICAS OBJETO DEL CONVENIO INTERADMINISTRATIVO 2025-0058 CELEBRADO CON EL MUNICIPIO DE FUSAGASUGÁ,SUFICIENTE,1
CO1.PCCNTR.6541753,REALIZACION DE SEÑALIZACIÓN Y DEMARCACIÓN VIAL EN EL MUNICIPIO DE SANTA FE DE ANTIOQUIA,SUFICIENTE,1
CO1.PCCNTR.6512690,PRESTAR LOS SERVICIOS PROFESIONALES COMO BIOINGENIERO PARA QUE APOYE LAS ACTIVIDADES DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS EQUIPOS MEDICOS DE LA E.S.E. HOSPITAL SAN CARLOS DE SALDAÑA TOLIMA.,SUFICIENTE,1
CO1.PCCNTR.3064304,PRESTACIÓN DE SERVICIOS MÉDICOS DE BAJA COMPLEJIDAD INCLUYE HOSPITALIZACIÓN; ATENCIÓN MEDICA; ODONTOLOGÍA; CONSULTA EXTERNA ESPECIALIZADA (GINECOLOGÍA Y OBSTETRICIA); ATENCIÓN DE URGENCIAS Y ATENCIONES INTEGRALES DERIVADAS; TRASLADO DE PACIENTES INTERMUNICIPALES EN VEHÍCULO AMBULANCIA TIPO TAB; CON,SUFICIENTE,1
CO1.PCCNTR.8748931,Prestación de servicios profesionales en ENFERMERIA en forma oportuna; eficiente y efectiva; bajo su propia responsabilidad y autonomía; de conformidad con las necesidades institucionales y según su propuesta con tiempos y actividades que pone a disposición de la entidad.,REQUIERE_REVISION,0
CO1.PCCNTR.7964053,Prestación de servicios de apoyo a la gestión logística; operativa y asistencial en el desarrollo de actividades de reparaciones menores del grupo de parques; plazas y paisajismo a cargo de la oficina de infraestructura de la entidad.,SUFICIENTE,1
CO1.PCCNTR.3861092,BRINDAR ATENCIÓN ESPECIALIZADA A LAS NIÑAS; LOS NIÑOS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS; EN LA MODALIDAD INTERVENCION DE APOYO PSICOSOCIAL; DE ACUERDO CON LOS DOCUMENTOS TÉCNICOS VIGENTES EXPEDIDOS POR EL ICBF.,SUFICIENTE,1
CO1.PCCNTR.778174,PRESTAR SUS SERVICIOS PROFESIONALES DE MANERA PERSONAL Y AUTÓNOMA; EN SU CONDICIÓN DE TERAPEUTA RESPIRATORIA; PARA LA EJECUCIÓN DE ACTIVIDADES ASISTENCIALES ENY DEMAS ASIGNADAS EN LOS DIFERENTES SERVICIOS Y EN LAS UNIDADES QUE SE REQUIERA ; CONFORME A LAS NECESIDADES DE LA SUBRED INTEGRADA DE SERVIC,REQUIERE_REVISION,0
CO1.PCCNTR.795769,Prestar servicios de apoyo a la gestión del IDARTES- Subdirección administrativa y financiera en actividades de gestión documental relacionados con la radicación; clasificación; organización; foliación y descripción de los documentos del archivo de gestión y central de la entidad,SUFICIENTE,1
CO1.PCCNTR.2531171,AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS ENTRE EL MINISTERIO DEL DEPORTE Y EL INSTITUTO DEPARTAMENTAL DE DEPORTES DEL CAUCA PARA EL DESARROLLO DE LOS PLANES Y PROGRAMAS DE LA DIRECCIÓN DE FOMENTO Y DESARROLLO.,REQUIERE_REVISION,0
CO1.PCCNTR.2708294,Prestar los servicios profesionales para realizar actividades de aprovechamiento y promoción de condiciones adecuadas que propicien el buen uso y la convivencia entre ciudadanos; usuarios y vecinos de los parques metropolitanos administrados por el IDRD.,SUFICIENTE,1
CO1.PCCNTR.5117312,PRESTACIÓN DE SERVICIOS PROFESIONALES ESPECIALIZADOS EN RADIOLOGÍA PARA ATENDER PACIENTES Y/O USUARIOS DE LA E.S.E HOSPITAL DEPARTAMENTAL UNIVERSITARIO DEL QUINDÍO SAN JUAN DE DIOS.,SUFICIENTE,1
CO1.PCCNTR.5238749,REALIZAR INTERVENTORÍA A LAS OBRAS DE MEJORAMIENTO PTAP LAS PALMAS - CORREGIMIENTO LA CASTILLA.,SUFICIENTE,1
CO1.PCCNTR.8698946,AUNAR ESFUERZOS PARA LA EJECUCIÓN DEL CONVENIO SOLIDARIO ENTRE EL MUNICIPIO DE SAN MIGUEL PUTUMAYO Y LA JUNTA DE ACCION COMUNAL DE LA VEREDA AFILADOR DEL MUNICIPIO DE SAN MIGUEL PARA EL MANTENIMIENTO DE CAMINOS VECINALES DE LA VEREDA AFILADOR EN EL MUNICIPIO DE SAN MIGUEL PUTUMAYO,SUFICIENTE,1
CO1.PCCNTR.4923795,Prestación de servicios profesionales en el área de articulación social del Instituto Popular de Cultura.,REQUIERE_REVISION,0
CO1.PCCNTR.1662835,COMPRAVENTA DE ELEMENTOS NECESARIOS PARA GARANTIZAR EL MANEJO ADECUADO DE LAS SUSTANCIAS QUÍMICAS Y RESIDUOS SÓLIDOS DEL ICBF REGIONAL PUTUMAYO Y SUS SEDES,SUFICIENTE,1
CO1.PCCNTR.108243,SUMINISTRO DE LIMITORQUES; REPUESTOS SOPLADORES DE BIOGÁS Y ACCESORIOS PARA EL SISTEMA DE SEGURIDAD DE LA LÍNEA BIOGÁS Y VALV,SUFICIENTE,1
CO1.PCCNTR.5961401,Prestar servicios profesionales con plena autonomía técnica y administrativa para acompañar de manera integral los planes de acompañamiento restaurativo e implementación de estrategias y acciones conforme a los lineamientos emitidos por la Entidad en el marco del proceso de Justicia Transicional par,SUFICIENTE,1
CO1.PCCNTR.3620105,La entidad ASOCIACION CENTRO DE BIENESTAR DEL ADULTO MAYOR LA MILAGROSA DE LOS BARRIOS NORORIENTALES DE BARRANCABERMEJA; se compromete con PROSPERIDAD SOCIAL a entregar a los beneficiarios del PROGRAMA COLOMBIA MAYOR que atiende; EL SUBSIDIO ECONOMICO INDIRECTO,SUFICIENTE,1
CO1.PCCNTR.1718427,CONTRATAR UN INTERMEDIARIO DE SEGUROS PARA QUE PRESTE A LA GOBERNACIÓN DEL PUTUMAYO SUS SERVICIOS DE ASESORÍA INTEGRAL PARA EL MANEJO DEL PROGRAMA DE SEGUROS REQUERIDO POR LA ENTIDAD; PARA AMPARAR SUS BIENES E INTERESES PATRIMONIALES Y AQUELLOS DE LOS QUE SEA LEGALMENTE RESPONSABLE.,SUFICIENTE,1
CO1.PCCNTR.3119716,Prestar servicios en las actividades relacionadas al soporte técnico; administrativo y de verificación; durante el desarrollo de las etapas del proceso productivo en el Grupo de Producción y Desarrollo Tecnológico.,SUFICIENTE,1
CO1.PCCNTR.9596790,Realizar actividades de mejoramiento vial en los ejes viales: San Andrés Calderas; El Lago Santa Lucia; el Tabor Pedregal municipio de Inza Cauca; vigencia 2026,SUFICIENTE,1
CO1.PCCNTR.8067825,SUMINISTRO DE MATERIALES DE CONSTRUCCIÓN PARA EL MEJORAMIENTO DE VÍAS RURALES DEL MUNICIPIO DE EL COLEGIO CUNDINAMARCA,SUFICIENTE,1
CO1.PCCNTR.8093644,Adquisición de certificados digitales,SUFICIENTE,1
CO1.PCCNTR.3318568,Prestación de servicios de apoyo a la gestión para pedagogía y promoción de los servicios del sistema MIO y demás necesidades de información; de acuerdo con las estrategias estructuradas por la Dirección Comercial y Servicio al Cliente de Metro Cali S.A. Acuerdo de Reestructuración; dentro de los pr,SUFICIENTE,1
CO1.PCCNTR.1254421,PRESTAR SEVICIOS PROFESIONALES Y DE APOYO A LA GESTIÓN ADMINISTRATIVA Y CONTRACTUAL PROPIA DE LA SECRETARÍA GENERAL Y SUS GRUPOS INTERNOS DE TRABAJO; ASÍ COMO EL APOYO A LA SUPERVISIÓN DE LOS CONTRATOS QUE LE SEAN ASIGNADOS,SUFICIENTE,1
CO1.PCCNTR.599163,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA ASESORAR AL VICEMINISTERIO DE EDUCACIÓN PREESCOLAR; BÁSICA Y MEDIA EN EL SEGUIMIENTO; ANÁLISIS Y CONTROL DE LA EJECUCIÓN PRESUPUESTAL Y CONTRACTUAL.,SUFICIENTE,1
CO1.PCCNTR.9176570,Prestar servicios profesionales para el cumplimiento de los objetivos misionales y/o metas relacionadas con comunidades étnicas contenidos en los proyectos de inversión 2026; de conformidad con las funciones asignadas a la Dirección de Asuntos Étnicos,REQUIERE_REVISION,0
CO1.PCCNTR.8559006,LA CONTRATACIÓN DE UN AUXILIAR EN SERVICIOS FARMACÉUTICOS PARA BRINDAR APOYO A LA ESE CENTRO DE SALUD CON CAMA DE ARROYOHONDO EN LA REALIZACIÓN DE LAS ACTIVIDADES TÉCNICO-ASISTENCIALES DEL ÁREA DE FARMACIA.,SUFICIENTE,1
